Timestamp,actual_load,forecast_load,error,error_percent
2025-06-03 16:00:00,,1594.8016562594546,,
2025-06-03 17:00:00,,1611.7716342050846,,
2025-06-03 18:00:00,,1680.9562096469076,,
2025-06-03 19:00:00,,1767.2272015028207,,
2025-06-03 20:00:00,,1829.3701321281144,,
2025-06-03 21:00:00,,1761.4926728933767,,
2025-06-03 22:00:00,,1668.5348084947523,,
2025-06-03 23:00:00,,1468.8498974791135,,
2025-06-04 00:00:00,,1213.7651858372287,,
2025-06-04 01:00:00,,1196.3996916361589,,
2025-06-04 02:00:00,,1185.3572463798066,,
2025-06-04 03:00:00,,1176.8148886049441,,
2025-06-04 04:00:00,,1221.9173181304093,,
2025-06-04 05:00:00,,1252.196755852934,,
2025-06-04 06:00:00,,1348.614578224992,,
2025-06-04 07:00:00,,1461.2901896445742,,
2025-06-04 08:00:00,,1521.55199600077,,
2025-06-04 09:00:00,,1571.3617769100244,,
2025-06-04 10:00:00,,1615.911150521425,,
2025-06-04 11:00:00,,1597.9921493549875,,
2025-06-04 12:00:00,,1612.159783225145,,
2025-06-04 13:00:00,,1610.4076802809373,,
2025-06-04 14:00:00,,1593.0520442574657,,
2025-06-04 15:00:00,,1607.3566762311746,,
2025-06-04 16:00:00,,1589.1664480323334,,
2025-06-04 17:00:00,,1643.2298870775076,,
2025-06-04 18:00:00,,1692.513593057081,,
2025-06-04 19:00:00,,1769.4726994288053,,
2025-06-04 20:00:00,,1834.4126566032035,,
2025-06-04 21:00:00,,1773.8918745215478,,
2025-06-04 22:00:00,,1684.8414738748033,,
2025-06-04 23:00:00,,1475.79612428162,,
2025-06-05 00:00:00,,1197.4148720356156,,
2025-06-05 01:00:00,,1177.0498670592306,,
2025-06-05 02:00:00,,1147.6875319979001,,
2025-06-05 03:00:00,,1168.2676533411927,,
2025-06-05 04:00:00,,1194.3883499946787,,
2025-06-05 05:00:00,,1229.4639639758147,,
2025-06-05 06:00:00,,1324.755426239805,,
2025-06-05 07:00:00,,1429.0854637058699,,
2025-06-05 08:00:00,,1513.4215958478871,,
2025-06-05 09:00:00,,1576.8664279557734,,
2025-06-05 10:00:00,,1605.0422481694143,,
2025-06-05 11:00:00,,1595.4170629829312,,
2025-06-05 12:00:00,,1603.2488595078864,,
2025-06-05 13:00:00,,1604.42030073273,,
2025-06-05 14:00:00,,1584.807998369204,,
2025-06-05 15:00:00,,1592.4306178597055,,
2025-06-05 16:00:00,,1587.4623053578957,,
2025-06-05 17:00:00,,1623.7653227334613,,
2025-06-05 18:00:00,,1679.6491189902804,,
2025-06-05 19:00:00,,1741.093793574451,,
2025-06-05 20:00:00,,1815.9030507796756,,
2025-06-05 21:00:00,,1773.6696251576384,,
2025-06-05 22:00:00,,1671.2032908557135,,
2025-06-05 23:00:00,,1464.2989863440196,,
2025-06-06 00:00:00,,1169.6683829986669,,
2025-06-06 01:00:00,,1169.0375615131375,,
2025-06-06 02:00:00,,1149.301031517458,,
2025-06-06 03:00:00,,1159.3587547319016,,
2025-06-06 04:00:00,,1181.074716447905,,
2025-06-06 05:00:00,,1225.453117697976,,
2025-06-06 06:00:00,,1296.8757261863586,,
2025-06-06 07:00:00,,1428.3324046117743,,
2025-06-06 08:00:00,,1492.3615864348794,,
2025-06-06 09:00:00,,1553.9248366937823,,
2025-06-06 10:00:00,,1571.284267318326,,
2025-06-06 11:00:00,,1583.5130805073272,,
2025-06-06 12:00:00,,1582.0964976380058,,
2025-06-06 13:00:00,,1583.9234141577372,,
2025-06-06 14:00:00,,1575.2827408859985,,
2025-06-06 15:00:00,,1564.261294504111,,
2025-06-06 16:00:00,,1568.7837128883411,,
2025-06-06 17:00:00,,1594.8773113738123,,
2025-06-06 18:00:00,,1631.535828428799,,
2025-06-06 19:00:00,,1725.0190821601793,,
2025-06-06 20:00:00,,1800.6820786931594,,
2025-06-06 21:00:00,,1748.1939448091684,,
2025-06-06 22:00:00,,1630.3539874525425,,
2025-06-06 23:00:00,,1436.5922272469895,,
2025-06-07 00:00:00,,1023.445071830474,,
2025-06-07 01:00:00,,1011.2454066185505,,
2025-06-07 02:00:00,,1007.9823727868977,,
2025-06-07 03:00:00,,1010.0263883858172,,
2025-06-07 04:00:00,,1033.5805261838732,,
2025-06-07 05:00:00,,1070.5880899640954,,
2025-06-07 06:00:00,,1178.55470637501,,
2025-06-07 07:00:00,,1290.482791229485,,
2025-06-07 08:00:00,,1383.4148348539054,,
2025-06-07 09:00:00,,1425.3740810904555,,
2025-06-07 10:00:00,,1434.1979477654997,,
2025-06-07 11:00:00,,1450.0044653078503,,
2025-06-07 12:00:00,,1451.569591069243,,
2025-06-07 13:00:00,,1449.2579387473902,,
2025-06-07 14:00:00,,1433.7857047106775,,
2025-06-07 15:00:00,,1439.9000706349116,,
2025-06-07 16:00:00,,1448.6181224446432,,
2025-06-07 17:00:00,,1461.9036166430021,,
2025-06-07 18:00:00,,1522.0314604361006,,
2025-06-07 19:00:00,,1592.5906467786149,,
2025-06-07 20:00:00,,1662.0012648414781,,
2025-06-07 21:00:00,,1618.0679398759355,,
2025-06-07 22:00:00,,1497.0590382609928,,
2025-06-07 23:00:00,,1303.2892534420826,,
