Timestamp,actual_load,forecast_load,error,error_percent,horizon
2025-06-02 13:00:00,,1589.7209325136548,,,future
2025-06-02 13:15:00,,1606.5124031922846,,,future
2025-06-02 13:30:00,,1571.1554443039508,,,future
2025-06-02 13:45:00,,1607.8556462453153,,,future
2025-06-02 14:00:00,,1604.9072429952362,,,future
2025-06-02 14:15:00,,1559.2138319472642,,,future
2025-06-02 14:30:00,,1615.5641866868928,,,future
2025-06-02 14:45:00,,1605.9954670782029,,,future
2025-06-02 15:00:00,,1598.0736318437973,,,future
2025-06-02 15:15:00,,1573.7567634209502,,,future
2025-06-02 15:30:00,,1574.4218476926446,,,future
2025-06-02 15:45:00,,1603.312059065497,,,future
2025-06-02 16:00:00,,1594.0854427197476,,,future
2025-06-02 16:15:00,,1582.6751268087612,,,future
2025-06-02 16:30:00,,1578.2799193402204,,,future
2025-06-02 16:45:00,,1625.7259520304501,,,future
2025-06-02 17:00:00,,1617.908114541102,,,future
2025-06-02 17:15:00,,1596.6901425034544,,,future
2025-06-02 17:30:00,,1588.171009709923,,,future
2025-06-02 17:45:00,,1630.5998542969403,,,future
2025-06-02 18:00:00,,1656.206585319112,,,future
2025-06-02 18:15:00,,1663.1362462746583,,,future
2025-06-02 18:30:00,,1669.9801332821548,,,future
2025-06-02 18:45:00,,1668.7871644703775,,,future
2025-06-02 19:00:00,,1690.864840396803,,,future
2025-06-02 19:15:00,,1717.2709057660275,,,future
2025-06-02 19:30:00,,1731.140050626416,,,future
2025-06-02 19:45:00,,1778.079338051396,,,future
2025-06-02 20:00:00,,1762.0360020324292,,,future
2025-06-02 20:15:00,,1811.7431669377966,,,future
2025-06-02 20:30:00,,1819.142281984072,,,future
2025-06-02 20:45:00,,1816.9110723560182,,,future
2025-06-02 21:00:00,,1782.4566420196954,,,future
2025-06-02 21:15:00,,1734.290981621574,,,future
2025-06-02 21:30:00,,1735.8262027284707,,,future
2025-06-02 21:45:00,,1735.208705884807,,,future
2025-06-02 22:00:00,,1681.455127646466,,,future
2025-06-02 22:15:00,,1676.0827134108456,,,future
2025-06-02 22:30:00,,1661.1398402106993,,,future
2025-06-02 22:45:00,,1602.2585759268945,,,future
2025-06-02 23:00:00,,1521.804267511025,,,future
2025-06-02 23:15:00,,1492.1217482803015,,,future
2025-06-02 23:30:00,,1420.4262451925124,,,future
2025-06-02 23:45:00,,1360.619559608841,,,future
2025-06-03 00:00:00,,1186.386982730605,,,future
2025-06-03 00:15:00,,1178.971208247891,,,future
2025-06-03 00:30:00,,1223.2772552496233,,,future
2025-06-03 00:45:00,,1199.8167478079408,,,future
2025-06-03 01:00:00,,1182.030693996313,,,future
2025-06-03 01:15:00,,1186.7568122301398,,,future
2025-06-03 01:30:00,,1205.8719705765584,,,future
2025-06-03 01:45:00,,1162.6561529841406,,,future
2025-06-03 02:00:00,,1173.2101322229905,,,future
2025-06-03 02:15:00,,1180.55493684899,,,future
2025-06-03 02:30:00,,1157.111055174379,,,future
2025-06-03 02:45:00,,1189.3509998478028,,,future
2025-06-03 03:00:00,,1209.4047818690135,,,future
2025-06-03 03:15:00,,1172.4572653136142,,,future
2025-06-03 03:30:00,,1168.5947024778882,,,future
2025-06-03 03:45:00,,1214.1711370353996,,,future
2025-06-03 04:00:00,,1209.455519669389,,,future
2025-06-03 04:15:00,,1188.5765520596149,,,future
2025-06-03 04:30:00,,1216.1208201453228,,,future
2025-06-03 04:45:00,,1246.196797781588,,,future
2025-06-03 05:00:00,,1230.907613347118,,,future
2025-06-03 05:15:00,,1213.0646876303563,,,future
2025-06-03 05:30:00,,1228.228292185779,,,future
2025-06-03 05:45:00,,1272.0644220569773,,,future
2025-06-03 06:00:00,,1307.6736663436677,,,future
2025-06-03 06:15:00,,1321.1800748173919,,,future
2025-06-03 06:30:00,,1335.9324123898502,,,future
2025-06-03 06:45:00,,1377.720240002651,,,future
2025-06-03 07:00:00,,1395.1610700848082,,,future
2025-06-03 07:15:00,,1445.6285502607102,,,future
2025-06-03 07:30:00,,1481.4550214581868,,,future
2025-06-03 07:45:00,,1476.2743957245912,,,future
2025-06-03 08:00:00,,1488.9623125082799,,,future
2025-06-03 08:15:00,,1538.558653779796,,,future
2025-06-03 08:30:00,,1539.5763947720943,,,future
2025-06-03 08:45:00,,1563.552823344604,,,future
2025-06-03 09:00:00,,1544.670080788554,,,future
2025-06-03 09:15:00,,1558.7156387821096,,,future
2025-06-03 09:30:00,,1582.5354314481183,,,future
2025-06-03 09:45:00,,1607.4485807628243,,,future
2025-06-03 10:00:00,,1594.9783855847602,,,future
2025-06-03 10:15:00,,1617.3436531538096,,,future
2025-06-03 10:30:00,,1571.1921738050046,,,future
2025-06-03 10:45:00,,1619.0734937352158,,,future
2025-06-03 11:00:00,,1595.7142061506074,,,future
2025-06-03 11:15:00,,1621.1126569468647,,,future
2025-06-03 11:30:00,,1585.447896991365,,,future
2025-06-03 11:45:00,,1589.9560657439865,,,future
2025-06-03 12:00:00,,1603.0934062199542,,,future
2025-06-03 12:15:00,,1624.0528419894852,,,future
2025-06-03 12:30:00,,1582.1060731354803,,,future
2025-06-03 12:45:00,,1600.5601168696019,,,future
2025-06-03 13:00:00,,1619.9992603745527,,,future
2025-06-03 13:15:00,,1598.1136966701754,,,future
2025-06-03 13:30:00,,1599.6409011513867,,,future
2025-06-03 13:45:00,,1597.6657688214532,,,future
2025-06-03 14:00:00,,1612.185897705275,,,future
2025-06-03 14:15:00,,1566.7810957359611,,,future
2025-06-03 14:30:00,,1623.4399721105992,,,future
2025-06-03 14:45:00,,1578.5589240004301,,,future
2025-06-03 15:00:00,,1596.1434337946084,,,future
2025-06-03 15:15:00,,1573.6240919655613,,,future
2025-06-03 15:30:00,,1607.3706451146898,,,future
2025-06-03 15:45:00,,1585.4587042657934,,,future
2025-06-03 16:00:00,,1579.5214863381811,,,future
2025-06-03 16:15:00,,1600.527737845642,,,future
2025-06-03 16:30:00,,1610.2474296184969,,,future
2025-06-03 16:45:00,,1588.9099712354982,,,future
2025-06-03 17:00:00,,1606.5860313193562,,,future
2025-06-03 17:15:00,,1603.7676659181009,,,future
2025-06-03 17:30:00,,1612.9951687356809,,,future
2025-06-03 17:45:00,,1623.7376708472004,,,future
2025-06-03 18:00:00,,1632.2926277696456,,,future
2025-06-03 18:15:00,,1701.0694460202933,,,future
2025-06-03 18:30:00,,1689.241450537092,,,future
2025-06-03 18:45:00,,1701.2213142605995,,,future
2025-06-03 19:00:00,,1745.5988535884742,,,future
2025-06-03 19:15:00,,1764.6815512393002,,,future
2025-06-03 19:30:00,,1757.475936534947,,,future
2025-06-03 19:45:00,,1801.1524646485611,,,future
2025-06-03 20:00:00,,1788.9867021005039,,,future
2025-06-03 20:15:00,,1822.4144773219966,,,future
2025-06-03 20:30:00,,1849.1761995103682,,,future
2025-06-03 20:45:00,,1856.903149579589,,,future
2025-06-03 21:00:00,,1802.934558404682,,,future
2025-06-03 21:15:00,,1770.2799320108898,,,future
2025-06-03 21:30:00,,1744.2387672655736,,,future
2025-06-03 21:45:00,,1728.5174338923612,,,future
2025-06-03 22:00:00,,1711.1138617819465,,,future
2025-06-03 22:15:00,,1689.163032791799,,,future
2025-06-03 22:30:00,,1687.9938511395499,,,future
2025-06-03 22:45:00,,1585.8684882657133,,,future
2025-06-03 23:00:00,,1536.5909220796138,,,future
2025-06-03 23:15:00,,1514.8495552767597,,,future
2025-06-03 23:30:00,,1415.6920256315575,,,future
2025-06-03 23:45:00,,1408.267086928523,,,future
2025-06-04 00:00:00,,1237.9411237883085,,,future
2025-06-04 00:15:00,,1207.6615235716881,,,future
2025-06-04 00:30:00,,1215.1761018047364,,,future
2025-06-04 00:45:00,,1194.281994184182,,,future
2025-06-04 01:00:00,,1194.4278586165556,,,future
2025-06-04 01:15:00,,1185.3503522347537,,,future
2025-06-04 01:30:00,,1206.9187892048826,,,future
2025-06-04 01:45:00,,1198.9017664884436,,,future
2025-06-04 02:00:00,,1198.3099176300962,,,future
2025-06-04 02:15:00,,1203.1216260886588,,,future
2025-06-04 02:30:00,,1165.12571494587,,,future
2025-06-04 02:45:00,,1174.8717268546015,,,future
2025-06-04 03:00:00,,1169.6718839311477,,,future
2025-06-04 03:15:00,,1176.3105930919005,,,future
2025-06-04 03:30:00,,1179.5988893571403,,,future
2025-06-04 03:45:00,,1181.678188039588,,,future
2025-06-04 04:00:00,,1206.7942850592037,,,future
2025-06-04 04:15:00,,1251.862921980729,,,future
2025-06-04 04:30:00,,1203.0166637127222,,,future
2025-06-04 04:45:00,,1225.9954017689822,,,future
2025-06-04 05:00:00,,1236.0388065756422,,,future
2025-06-04 05:15:00,,1244.1779410557263,,,future
2025-06-04 05:30:00,,1249.0998834721966,,,future
2025-06-04 05:45:00,,1279.470392308171,,,future
2025-06-04 06:00:00,,1286.9573718416225,,,future
2025-06-04 06:15:00,,1353.096474387101,,,future
2025-06-04 06:30:00,,1366.2164352864015,,,future
2025-06-04 06:45:00,,1388.1880313848433,,,future
2025-06-04 07:00:00,,1413.8537853350542,,,future
2025-06-04 07:15:00,,1443.2570550276516,,,future
2025-06-04 07:30:00,,1484.7203254913907,,,future
2025-06-04 07:45:00,,1503.3295927242007,,,future
2025-06-04 08:00:00,,1505.2804004219786,,,future
2025-06-04 08:15:00,,1494.8936644125024,,,future
2025-06-04 08:30:00,,1530.2189013740358,,,future
2025-06-04 08:45:00,,1555.8150177945636,,,future
2025-06-04 09:00:00,,1573.2935272842476,,,future
2025-06-04 09:15:00,,1568.673905265362,,,future
2025-06-04 09:30:00,,1565.18006197718,,,future
2025-06-04 09:45:00,,1578.299613113308,,,future
2025-06-04 10:00:00,,1626.6917428358233,,,future
2025-06-04 10:15:00,,1609.4181934935534,,,future
2025-06-04 10:30:00,,1615.7933729964188,,,future
2025-06-04 10:45:00,,1611.7412927599048,,,future
2025-06-04 11:00:00,,1601.587563324202,,,future
2025-06-04 11:15:00,,1591.1880072187187,,,future
2025-06-04 11:30:00,,1596.3190661415044,,,future
2025-06-04 11:45:00,,1602.873960735525,,,future
2025-06-04 12:00:00,,1603.003694958888,,,future
2025-06-04 12:15:00,,1624.707545572949,,,future
2025-06-04 12:30:00,,1602.3251030139447,,,future
2025-06-04 12:45:00,,1618.6027893547982,,,future
2025-06-04 13:00:00,,1605.4689755846512,,,future
2025-06-04 13:15:00,,1595.2926095375133,,,future
2025-06-04 13:30:00,,1617.185398048682,,,future
2025-06-04 13:45:00,,1623.6837379529027,,,future
2025-06-04 14:00:00,,1583.5548235269573,,,future
2025-06-04 14:15:00,,1568.7656938810878,,,future
2025-06-04 14:30:00,,1601.1639844876217,,,future
2025-06-04 14:45:00,,1618.723675134196,,,future
2025-06-04 15:00:00,,1614.110481257659,,,future
2025-06-04 15:15:00,,1628.908459008001,,,future
2025-06-04 15:30:00,,1585.7593028558363,,,future
2025-06-04 15:45:00,,1600.6484618032018,,,future
2025-06-04 16:00:00,,1588.6035921054847,,,future
2025-06-04 16:15:00,,1596.0135642548219,,,future
2025-06-04 16:30:00,,1582.0660417091224,,,future
2025-06-04 16:45:00,,1589.982594059905,,,future
2025-06-04 17:00:00,,1642.501582382934,,,future
2025-06-04 17:15:00,,1637.935661973388,,,future
2025-06-04 17:30:00,,1643.4781137427965,,,future
2025-06-04 17:45:00,,1649.0041902109115,,,future
2025-06-04 18:00:00,,1673.3720751250191,,,future
2025-06-04 18:15:00,,1690.004016465587,,,future
2025-06-04 18:30:00,,1690.8243043279626,,,future
2025-06-04 18:45:00,,1715.853976309755,,,future
2025-06-04 19:00:00,,1739.4668906317984,,,future
2025-06-04 19:15:00,,1733.140393549209,,,future
2025-06-04 19:30:00,,1793.0912617137187,,,future
2025-06-04 19:45:00,,1812.192251820495,,,future
2025-06-04 20:00:00,,1824.3759981704143,,,future
2025-06-04 20:15:00,,1832.2187813646879,,,future
2025-06-04 20:30:00,,1842.9857396070493,,,future
2025-06-04 20:45:00,,1838.0701072706627,,,future
2025-06-04 21:00:00,,1794.459085383072,,,future
2025-06-04 21:15:00,,1797.7658137364194,,,future
2025-06-04 21:30:00,,1748.7522076210678,,,future
2025-06-04 21:45:00,,1754.590391345632,,,future
2025-06-04 22:00:00,,1715.9698485085396,,,future
2025-06-04 22:15:00,,1712.420162417135,,,future
2025-06-04 22:30:00,,1683.8504516470664,,,future
2025-06-04 22:45:00,,1627.1254329264727,,,future
2025-06-04 23:00:00,,1572.8685535633972,,,future
2025-06-04 23:15:00,,1479.3681479250674,,,future
2025-06-04 23:30:00,,1468.9445060447085,,,future
2025-06-04 23:45:00,,1382.0032895933064,,,future
2025-06-05 00:00:00,,1187.1357621385757,,,future
2025-06-05 00:15:00,,1204.8460792137955,,,future
2025-06-05 00:30:00,,1200.6277364701,,,future
2025-06-05 00:45:00,,1197.0499103199909,,,future
2025-06-05 01:00:00,,1187.6616683739894,,,future
2025-06-05 01:15:00,,1189.740782619281,,,future
2025-06-05 01:30:00,,1163.1423563130113,,,future
2025-06-05 01:45:00,,1167.654660930641,,,future
2025-06-05 02:00:00,,1140.8952342677574,,,future
2025-06-05 02:15:00,,1154.0002783274697,,,future
2025-06-05 02:30:00,,1156.819196683832,,,future
2025-06-05 02:45:00,,1139.0354187125413,,,future
2025-06-05 03:00:00,,1178.39170288272,,,future
2025-06-05 03:15:00,,1155.4016786104016,,,future
2025-06-05 03:30:00,,1161.0367633673427,,,future
2025-06-05 03:45:00,,1178.2404685043061,,,future
2025-06-05 04:00:00,,1191.8275999560149,,,future
2025-06-05 04:15:00,,1172.3595493665548,,,future
2025-06-05 04:30:00,,1195.2027897294606,,,future
2025-06-05 04:45:00,,1218.1634609266846,,,future
2025-06-05 05:00:00,,1195.6757430994303,,,future
2025-06-05 05:15:00,,1211.6617419041377,,,future
2025-06-05 05:30:00,,1247.8459550332261,,,future
2025-06-05 05:45:00,,1262.6724158664651,,,future
2025-06-05 06:00:00,,1291.4721197091428,,,future
2025-06-05 06:15:00,,1322.9092586469444,,,future
2025-06-05 06:30:00,,1329.0443716230702,,,future
2025-06-05 06:45:00,,1355.595954980063,,,future
2025-06-05 07:00:00,,1390.3063683748192,,,future
2025-06-05 07:15:00,,1403.2730399152401,,,future
2025-06-05 07:30:00,,1449.8766702834916,,,future
2025-06-05 07:45:00,,1472.8857762499288,,,future
2025-06-05 08:00:00,,1482.9474899875163,,,future
2025-06-05 08:15:00,,1495.8363638994224,,,future
2025-06-05 08:30:00,,1516.3920780037022,,,future
2025-06-05 08:45:00,,1558.5104515009075,,,future
2025-06-05 09:00:00,,1580.0284953382945,,,future
2025-06-05 09:15:00,,1566.553892884415,,,future
2025-06-05 09:30:00,,1576.9420779877028,,,future
2025-06-05 09:45:00,,1583.9412456126806,,,future
2025-06-05 10:00:00,,1614.9025564454494,,,future
2025-06-05 10:15:00,,1609.2028021806595,,,future
2025-06-05 10:30:00,,1576.4234948659525,,,future
2025-06-05 10:45:00,,1619.6401391855957,,,future
2025-06-05 11:00:00,,1589.8166042865523,,,future
2025-06-05 11:15:00,,1579.1000274047249,,,future
2025-06-05 11:30:00,,1612.3802801702107,,,future
2025-06-05 11:45:00,,1600.371340070237,,,future
2025-06-05 12:00:00,,1596.1701345915315,,,future
2025-06-05 12:15:00,,1591.627785675203,,,future
2025-06-05 12:30:00,,1629.3205593841278,,,future
2025-06-05 12:45:00,,1595.8769583806834,,,future
2025-06-05 13:00:00,,1615.497259377689,,,future
2025-06-05 13:15:00,,1589.7707711084743,,,future
2025-06-05 13:30:00,,1599.5407544813502,,,future
2025-06-05 13:45:00,,1612.8724179634066,,,future
2025-06-05 14:00:00,,1580.8456784131643,,,future
2025-06-05 14:15:00,,1580.5103581937415,,,future
2025-06-05 14:30:00,,1587.132259215721,,,future
2025-06-05 14:45:00,,1590.743697654189,,,future
2025-06-05 15:00:00,,1618.2697442850424,,,future
2025-06-05 15:15:00,,1597.17197930368,,,future
2025-06-05 15:30:00,,1585.1585382808485,,,future
2025-06-05 15:45:00,,1569.122209569251,,,future
2025-06-05 16:00:00,,1562.5027969363052,,,future
2025-06-05 16:15:00,,1607.1903452647964,,,future
2025-06-05 16:30:00,,1586.091435171387,,,future
2025-06-05 16:45:00,,1594.0646440590938,,,future
2025-06-05 17:00:00,,1618.0094682863296,,,future
2025-06-05 17:15:00,,1624.4116290562404,,,future
2025-06-05 17:30:00,,1630.0872270694451,,,future
2025-06-05 17:45:00,,1622.55296652183,,,future
2025-06-05 18:00:00,,1640.1372539254069,,,future
2025-06-05 18:15:00,,1682.6755459883364,,,future
2025-06-05 18:30:00,,1696.7750760117988,,,future
2025-06-05 18:45:00,,1699.0086000355793,,,future
2025-06-05 19:00:00,,1713.0871333280459,,,future
2025-06-05 19:15:00,,1722.759305837276,,,future
2025-06-05 19:30:00,,1734.6555956451411,,,future
2025-06-05 19:45:00,,1793.8731394873405,,,future
2025-06-05 20:00:00,,1799.7644031088064,,,future
2025-06-05 20:15:00,,1813.9345272721744,,,future
2025-06-05 20:30:00,,1833.0040172849017,,,future
2025-06-05 20:45:00,,1816.9092554528195,,,future
2025-06-05 21:00:00,,1809.4754363750044,,,future
2025-06-05 21:15:00,,1790.8572263208039,,,future
2025-06-05 21:30:00,,1749.7555621643126,,,future
2025-06-05 21:45:00,,1744.590275770433,,,future
2025-06-05 22:00:00,,1708.3540077739974,,,future
2025-06-05 22:15:00,,1700.0875886485546,,,future
2025-06-05 22:30:00,,1651.2613081180098,,,future
2025-06-05 22:45:00,,1625.1102588822916,,,future
2025-06-05 23:00:00,,1532.1733595167193,,,future
2025-06-05 23:15:00,,1486.629499747215,,,future
2025-06-05 23:30:00,,1452.102791174309,,,future
2025-06-05 23:45:00,,1386.290294937835,,,future
2025-06-06 00:00:00,,1170.4539295977702,,,future
2025-06-06 00:15:00,,1174.0651214631105,,,future
2025-06-06 00:30:00,,1153.1687164745076,,,future
2025-06-06 00:45:00,,1180.9857644592794,,,future
2025-06-06 01:00:00,,1179.6993103574157,,,future
2025-06-06 01:15:00,,1162.5391963838542,,,future
2025-06-06 01:30:00,,1152.0252869809256,,,future
2025-06-06 01:45:00,,1181.886452330354,,,future
2025-06-06 02:00:00,,1135.4736590639216,,,future
2025-06-06 02:15:00,,1175.953709044148,,,future
2025-06-06 02:30:00,,1144.0105728766707,,,future
2025-06-06 02:45:00,,1141.766185085091,,,future
2025-06-06 03:00:00,,1141.4550272639701,,,future
2025-06-06 03:15:00,,1145.2166323515185,,,future
2025-06-06 03:30:00,,1188.4434090296995,,,future
2025-06-06 03:45:00,,1162.3199502824184,,,future
2025-06-06 04:00:00,,1182.0623014209007,,,future
2025-06-06 04:15:00,,1188.6991038694177,,,future
2025-06-06 04:30:00,,1173.6114466852,,,future
2025-06-06 04:45:00,,1179.926013816102,,,future
2025-06-06 05:00:00,,1207.3719094393086,,,future
2025-06-06 05:15:00,,1232.7296772370303,,,future
2025-06-06 05:30:00,,1221.3395096760244,,,future
2025-06-06 05:45:00,,1240.371374439541,,,future
2025-06-06 06:00:00,,1228.5559824832292,,,future
2025-06-06 06:15:00,,1298.4957480368498,,,future
2025-06-06 06:30:00,,1311.2001278753364,,,future
2025-06-06 06:45:00,,1349.251046350019,,,future
2025-06-06 07:00:00,,1392.7326506702639,,,future
2025-06-06 07:15:00,,1422.8668680178446,,,future
2025-06-06 07:30:00,,1431.695950678764,,,future
2025-06-06 07:45:00,,1466.0341490802252,,,future
2025-06-06 08:00:00,,1453.4558650882618,,,future
2025-06-06 08:15:00,,1482.4583226562725,,,future
2025-06-06 08:30:00,,1491.3257511304298,,,future
2025-06-06 08:45:00,,1542.2064068645534,,,future
2025-06-06 09:00:00,,1536.5688471953436,,,future
2025-06-06 09:15:00,,1540.651869406001,,,future
2025-06-06 09:30:00,,1541.9921365437501,,,future
2025-06-06 09:45:00,,1596.4864936300348,,,future
2025-06-06 10:00:00,,1568.6086985957731,,,future
